version account-id interface-id srcaddr dstaddr srcport dstport protocol packets bytes start end action log-status
2 123456789012 eni-044f15224b680339b 10.0.2.2 10.0.2.245 57393 5432 6 764 686072 1777484642 1777484696 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.3.205 10.0.2.98 38563 3306 6 2441 1989415 1777434832 1777434941 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.1.135 52.94.236.248 48644 80 6 530 625930 1777486593 1777486638 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 1.1.1.1 10.0.1.116 39519 80 6 4160 2387840 1777443402 1777443417 ACCEPT OK
2 123456789012 eni-044f15224b680339b 172.16.10.38 8.8.8.8 33743 5432 6 695 518470 1777449679 1777449688 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.1.147 151.101.65.140 36003 3389 6 4308 4471704 1777431253 1777431316 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.1.193 10.0.3.128 42499 3306 6 1705 2010195 1777469715 1777469833 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.3.189 10.0.2.6 59998 80 6 2422 1734152 1777481571 1777481669 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 52.94.236.248 10.0.1.22 42055 443 6 3633 2499504 1777437588 1777437605 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 151.101.1.140 172.16.10.8 18433 9000 6 1 56 1777473309 1777473312 REJECT OK
2 123456789012 eni-09599e93d26cfd9ea 8.8.4.4 172.16.10.207 64811 8080 6 1 55 1777436211 1777436214 REJECT OK
2 123456789012 eni-4b50c4525e7ff86c7 8.8.4.4 10.0.1.69 48674 80 6 4098 4589760 1777447820 1777447864 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.3.75 151.101.1.140 47499 3306 6 3780 2090340 1777462657 1777462701 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 52.94.236.248 10.0.1.232 58998 443 6 2478 2022048 1777497321 1777497363 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 172.16.10.114 8.8.4.4 51283 443 6 115 124085 1777434590 1777434680 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.2.128 104.18.32.115 38988 5432 6 2528 2297952 1777456302 1777456366 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 13.32.27.10 10.0.1.139 34283 8080 6 1 73 1777464034 1777464036 REJECT OK
2 123456789012 eni-044f15224b680339b 104.18.32.115 10.0.1.74 52483 443 6 1175 1128000 1777444501 1777444522 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 151.101.1.140 10.0.1.40 58537 27017 6 1 63 1777505699 1777505702 REJECT OK
2 123456789012 eni-09599e93d26cfd9ea 1.1.1.1 10.0.1.80 36933 80 6 4983 3876774 1777496912 1777496926 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.1.90 10.0.2.13 0 0 1 1 136 1777450790 1777450791 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 8.8.4.4 10.0.2.108 13190 6379 6 1 49 1777488746 1777488748 REJECT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.2.71 10.0.1.181 38454 3389 6 2415 2533335 1777449260 1777449368 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.3.67 151.101.1.140 51192 443 6 3621 3023535 1777463588 1777463639 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.2.183 151.101.65.140 59662 22 6 1748 1548728 1777503338 1777503368 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 104.18.32.115 10.0.1.3 57373 80 6 1658 1518728 1777437729 1777437799 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.2.89 13.32.27.10 38372 3389 6 26 12896 1777439329 1777439366 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 - - - - - - - 1777500575 1777501175 - NODATA
2 123456789012 eni-09599e93d26cfd9ea 151.101.65.140 10.0.1.243 33414 443 6 2600 2384200 1777461495 1777461607 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.2.4 10.0.2.237 46399 5432 6 3036 1253868 1777458889 1777458990 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 151.101.1.140 10.0.1.63 33166 80 6 2620 1558900 1777450771 1777450822 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.1.107 10.0.3.151 49640 123 17 913 268422 1777471186 1777471247 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 151.101.65.140 10.0.1.180 48261 443 6 3135 3056625 1777435573 1777435592 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 172.16.10.253 10.0.2.21 55122 3306 6 644 559636 1777483115 1777483171 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.3.174 151.101.65.140 35496 123 17 1670 197060 1777498713 1777498782 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.3.56 151.101.1.140 46425 22 6 4195 2823235 1777465366 1777465428 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.1.59 8.8.8.8 37446 443 6 871 960713 1777510849 1777510919 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.1.63 8.8.8.8 52158 5432 6 4712 3925096 1777450209 1777450225 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 104.18.32.115 10.0.1.166 35675 443 6 3227 1648997 1777446234 1777446302 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.2.28 104.18.32.115 47547 3389 6 4764 3401496 1777485799 1777485844 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 140.82.121.4 10.0.1.30 42741 443 6 4404 2369352 1777504749 1777504780 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 172.16.10.247 172.16.10.15 0 0 1 2 98 1777491415 1777491416 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 140.82.121.4 10.0.1.204 48524 8443 6 1 77 1777433475 1777433478 REJECT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.3.55 10.0.1.175 41425 53 17 3831 953919 1777475562 1777475651 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 140.82.121.4 10.0.1.154 49770 443 6 3161 2358106 1777435067 1777435072 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 8.8.4.4 10.0.1.241 38592 443 6 2793 3075093 1777473129 1777473196 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 172.16.10.253 8.8.8.8 44062 5432 6 336 275520 1777497985 1777497990 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 140.82.121.4 10.0.3.248 7541 6379 6 1 59 1777483604 1777483607 REJECT OK
2 123456789012 eni-c240636cdec8ffb07 8.8.8.8 10.0.1.26 54598 80 6 2129 1077274 1777476275 1777476375 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.3.108 10.0.2.114 45963 22 6 1 123 1777486495 1777486496 REJECT OK
2 123456789012 eni-304496ab3037c7613 10.0.3.87 104.18.32.115 49588 22 6 3963 2678988 1777478055 1777478124 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.2.246 172.16.10.104 53884 3306 6 2021 1792627 1777485548 1777485635 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 151.101.65.140 10.0.1.51 46276 443 6 2480 1530160 1777506097 1777506145 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.3.130 172.16.10.130 0 0 1 2 133 1777454121 1777454122 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.1.31 10.0.3.37 43761 22 6 3031 2927946 1777463073 1777463095 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea - - - - - - - 1777457260 1777457860 - SKIPDATA
2 123456789012 eni-34fd0abed59bcfbad 8.8.8.8 10.0.1.188 51549 80 6 1946 1395282 1777438521 1777438621 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.2.85 10.0.3.210 54316 22 6 3455 3150960 1777468519 1777468631 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 8.8.4.4 10.0.1.31 47576 80 6 2331 1034964 1777516602 1777516631 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.3.243 172.16.10.207 41985 22 6 4317 5180400 1777493295 1777493367 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 13.32.27.10 10.0.1.198 44954 80 6 2893 1999063 1777511286 1777511305 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.3.32 10.0.1.176 35308 3389 6 541 398717 1777445613 1777445666 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.2.45 151.101.65.140 41452 443 6 4372 4529392 1777504423 1777504437 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.1.192 8.8.4.4 46012 80 6 325 211900 1777436113 1777436191 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.1.245 10.0.2.152 51500 3389 6 3248 2465232 1777471288 1777471400 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.2.165 10.0.1.92 46355 22 6 2137 1260830 1777464279 1777464301 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 172.16.10.192 10.0.1.68 59800 53 17 2265 534540 1777488440 1777488493 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 172.16.10.39 10.0.3.42 34165 443 6 3795 3533145 1777463959 1777464004 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.2.41 172.16.10.244 54068 80 6 4223 2896978 1777474711 1777474786 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.1.56 140.82.121.4 40241 22 6 4236 2041752 1777435869 1777435942 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 52.94.236.248 10.0.1.80 37653 80 6 309 351024 1777445093 1777445118 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 172.16.10.244 10.0.1.189 47463 5432 6 2217 2651532 1777486109 1777486115 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 8.8.8.8 10.0.1.106 57813 443 6 1896 889224 1777499467 1777499575 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 151.101.1.140 172.16.10.45 46186 9000 6 1 45 1777483074 1777483079 REJECT OK
2 123456789012 eni-044f15224b680339b 194.165.16.78 10.0.1.243 44249 865 6 1 44 1777489051 1777489052 REJECT OK
2 123456789012 eni-09599e93d26cfd9ea 104.18.32.115 10.0.1.139 42703 80 6 401 313983 1777485539 1777485628 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 194.165.16.78 10.0.2.48 41066 978 6 1 44 1777437666 1777437667 REJECT OK
2 123456789012 eni-99bd7a6155c10668e 13.32.27.10 10.0.1.45 48917 443 6 4206 4517244 1777469820 1777469831 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.2.227 8.8.4.4 43186 5432 6 4889 5754353 1777503672 1777503677 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 1.1.1.1 10.0.1.7 60559 80 6 418 387486 1777489394 1777489454 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 172.16.10.233 10.0.2.201 52474 22 6 592 347504 1777463141 1777463174 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.1.16 172.16.10.153 43615 123 17 2871 752202 1777496982 1777496991 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.1.215 10.0.3.246 0 0 1 4 191 1777471157 1777471158 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.3.207 8.8.8.8 49916 53 17 2410 515740 1777512660 1777512740 ACCEPT OK
2 123456789012 eni-044f15224b680339b - - - - - - - 1777437237 1777437837 - NODATA
2 123456789012 eni-09599e93d26cfd9ea 8.8.8.8 10.0.1.108 53381 443 6 2265 1900335 1777494090 1777494094 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 151.101.65.140 10.0.1.21 33233 443 6 2012 1792692 1777474395 1777474478 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 194.165.16.78 10.0.1.243 56370 451 6 1 44 1777489051 1777489052 REJECT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.2.30 52.94.236.248 40119 123 17 3634 879428 1777467922 1777468022 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 172.16.10.29 10.0.3.37 39447 3306 6 1451 1213036 1777480337 1777480373 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.2.90 172.16.10.169 40024 53 17 1523 217789 1777457038 1777457065 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.2.112 10.0.3.79 38824 3389 6 4459 2238418 1777515599 1777515612 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 172.16.10.61 52.94.236.248 53754 53 17 598 66976 1777459967 1777460016 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 140.82.121.4 10.0.1.233 4876 6379 6 1 66 1777440022 1777440024 REJECT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.3.192 151.101.1.140 59195 123 17 617 83912 1777502393 1777502453 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.2.187 8.8.8.8 35373 5432 6 917 1073807 1777441242 1777441295 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.1.67 151.101.65.140 43981 3306 6 4945 5142800 1777512117 1777512220 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 151.101.65.140 10.0.1.135 42777 443 6 3126 1938120 1777460915 1777460928 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.3.37 10.0.1.64 43330 22 6 4437 5231223 1777493154 1777493273 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 140.82.121.4 10.0.1.207 33985 80 6 1931 1720521 1777434260 1777434338 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.3.246 10.0.2.77 45414 5432 6 415 456915 1777460046 1777460096 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 194.165.16.78 10.0.1.243 58517 979 6 1 44 1777489051 1777489052 REJECT OK
2 123456789012 eni-e6206e4e04d4f9880 13.32.27.10 10.0.1.193 60019 443 6 1325 1315725 1777482070 1777482082 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 172.16.10.31 10.0.3.149 36442 3306 6 4679 4070730 1777478130 1777478220 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.2.155 13.32.27.10 38644 80 6 713 655960 1777471998 1777472033 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.3.57 10.0.3.234 0 0 1 2 72 1777485238 1777485239 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 172.16.10.35 10.0.1.178 42363 80 6 4318 3553714 1777481520 1777481563 ACCEPT OK
2 123456789012 eni-044f15224b680339b 13.32.27.10 10.0.1.80 46090 80 6 3022 1414296 1777464007 1777464116 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.2.60 151.101.65.140 39242 22 6 3304 2887696 1777512450 1777512499 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 8.8.8.8 10.0.1.184 37484 80 6 4502 3952756 1777467869 1777467963 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 194.165.16.78 10.0.2.48 57651 644 6 1 44 1777437662 1777437663 REJECT OK
2 123456789012 eni-044f15224b680339b 140.82.121.4 10.0.1.4 48507 443 6 1956 1210764 1777513806 1777513825 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.2.45 10.0.3.185 56043 5432 6 2345 1805650 1777482818 1777482892 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.2.245 10.0.1.139 59698 5432 6 2934 1425924 1777474685 1777474700 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.3.122 1.1.1.1 38864 80 6 3730 2047770 1777493839 1777493869 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 13.32.27.10 10.0.1.219 49772 80 6 4022 4601168 1777465042 1777465059 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 140.82.121.4 10.0.1.34 56220 443 6 1113 490833 1777459895 1777459998 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.1.60 52.94.236.248 45719 22 6 1468 598944 1777462559 1777462645 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad - - - - - - - 1777489873 1777490473 - NODATA
2 123456789012 eni-c240636cdec8ffb07 8.8.8.8 10.0.1.163 36376 8080 6 1 51 1777433775 1777433776 REJECT OK
2 123456789012 eni-09599e93d26cfd9ea 151.101.1.140 10.0.1.110 35603 80 6 2552 1595000 1777441579 1777441619 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 172.16.10.97 8.8.4.4 47465 53 17 2849 370370 1777446801 1777446819 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 - - - - - - - 1777472984 1777473584 - NODATA
2 123456789012 eni-99bd7a6155c10668e 151.101.65.140 10.0.3.150 28274 9000 6 1 50 1777504914 1777504917 REJECT OK
2 123456789012 eni-304496ab3037c7613 104.18.32.115 10.0.1.77 57364 80 6 2693 1349193 1777483057 1777483176 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 172.16.10.131 140.82.121.4 44894 443 6 225 265500 1777461415 1777461469 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 8.8.8.8 10.0.1.105 43666 80 6 515 455775 1777440245 1777440326 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.3.191 10.0.1.84 0 0 1 2 220 1777445470 1777445471 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 151.101.1.140 10.0.1.153 36228 443 6 2926 3256638 1777507073 1777507078 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.3.64 10.0.1.18 39531 5432 6 2882 1245024 1777474179 1777474243 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 172.16.10.144 13.32.27.10 35794 22 6 153 85680 1777456019 1777456043 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 104.18.32.115 10.0.1.244 49226 80 6 1601 1866766 1777447603 1777447622 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.2.254 8.8.4.4 55379 443 6 4337 3456589 1777500137 1777500203 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.3.31 151.101.1.140 41869 3389 6 43 50353 1777475643 1777475761 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.3.201 10.0.2.46 60980 80 6 425 447100 1777477164 1777477220 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.1.87 151.101.65.140 38453 5432 6 2733 3033630 1777463278 1777463279 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.3.6 172.16.10.71 55681 3306 6 402 410040 1777516427 1777516500 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.1.48 10.0.2.137 49113 3389 6 2385 2862000 1777439878 1777439996 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.3.84 1.1.1.1 57242 80 6 1112 686104 1777493404 1777493470 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 - - - - - - - 1777493314 1777493914 - NODATA
2 123456789012 eni-304496ab3037c7613 172.16.10.240 10.0.3.168 51864 80 6 2770 2301870 1777513559 1777513564 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 104.18.32.115 10.0.1.45 41410 443 6 3793 1642369 1777514075 1777514176 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 8.8.8.8 10.0.1.144 56668 80 6 1441 1612479 1777437367 1777437445 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 151.101.1.140 172.16.10.50 6744 8080 6 1 63 1777506292 1777506294 REJECT OK
2 123456789012 eni-c240636cdec8ffb07 140.82.121.4 10.0.1.212 51404 443 6 2919 2898567 1777466976 1777467033 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 8.8.4.4 10.0.1.215 34567 80 6 2443 1338764 1777464198 1777464313 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.1.207 10.0.3.36 0 0 1 4 132 1777470819 1777470820 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 194.165.16.78 10.0.2.48 41360 864 6 1 44 1777437664 1777437665 REJECT OK
2 123456789012 eni-304496ab3037c7613 52.94.236.248 10.0.1.114 51694 443 6 4135 1914505 1777441319 1777441413 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.2.66 10.0.2.34 49828 53 17 669 143166 1777491687 1777491769 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 172.16.10.120 172.16.10.105 46730 5432 6 4076 2951024 1777469318 1777469421 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.3.123 151.101.65.140 45135 443 6 4927 5833568 1777450744 1777450765 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.2.216 8.8.4.4 54929 123 17 3871 1138074 1777433727 1777433825 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.1.194 8.8.4.4 51747 80 6 4841 3969620 1777434523 1777434580 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.2.86 10.0.1.165 41443 22 6 4001 3920980 1777440674 1777440782 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 172.16.10.176 52.94.236.248 52463 123 17 2195 502655 1777513692 1777513730 ACCEPT OK
2 123456789012 eni-044f15224b680339b 104.18.32.115 10.0.1.141 36955 443 6 172 104748 1777503923 1777503975 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 8.8.4.4 10.0.1.230 29932 8443 6 1 41 1777492249 1777492251 REJECT OK
2 123456789012 eni-4b50c4525e7ff86c7 104.18.32.115 172.16.10.98 58960 9000 6 1 61 1777502958 1777502959 REJECT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.1.159 52.94.236.248 38957 53 17 4124 494880 1777499326 1777499405 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.2.51 10.0.3.7 39227 3389 6 970 573270 1777435879 1777435953 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.3.82 10.0.3.211 44005 443 6 3785 4390600 1777459242 1777459262 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.2.175 52.94.236.248 56483 80 6 849 346392 1777484611 1777484676 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.3.221 10.0.2.6 42819 3306 6 4021 3494249 1777517124 1777517175 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.3.68 172.16.10.111 55722 3389 6 2236 2609412 1777473249 1777473255 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 1.1.1.1 10.0.1.150 50548 443 6 127 130302 1777440785 1777440858 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.2.164 10.0.1.210 48307 53 17 1811 239052 1777443512 1777443555 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea - - - - - - - 1777436736 1777437336 - SKIPDATA
2 123456789012 eni-99bd7a6155c10668e 10.0.2.89 10.0.2.175 36505 5432 6 4766 2282914 1777457968 1777457991 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.2.211 151.101.1.140 45122 443 6 404 322392 1777489824 1777489872 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 172.16.10.242 10.0.2.118 59119 22 6 2115 1093455 1777493307 1777493310 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.1.58 1.1.1.1 43116 5432 6 647 690349 1777455842 1777455895 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 172.16.10.6 104.18.32.115 60178 443 6 4240 2332000 1777500558 1777500590 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.2.23 13.32.27.10 52696 5432 6 692 613112 1777502151 1777502198 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.3.187 172.16.10.24 0 0 1 4 87 1777491961 1777491962 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.1.233 1.1.1.1 58319 5432 6 2281 2664208 1777470261 1777470378 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 151.101.65.140 10.0.1.2 41079 443 6 3213 2117367 1777474240 1777474252 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.2.143 172.16.10.172 47129 22 6 1792 1150464 1777447031 1777447099 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 1.1.1.1 10.0.1.208 39925 80 6 241 173761 1777483729 1777483837 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.2.189 172.16.10.139 0 0 1 1 80 1777458629 1777458630 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.3.209 151.101.1.140 32950 123 17 1893 193086 1777492750 1777492845 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.2.4 10.0.2.118 0 0 1 4 221 1777441622 1777441623 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.1.121 13.32.27.10 47007 123 17 331 64214 1777435472 1777435485 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.1.221 13.32.27.10 33077 3306 6 2000 1718000 1777516645 1777516684 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 172.16.10.185 104.18.32.115 51460 3389 6 4908 2522712 1777482664 1777482722 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.1.167 13.32.27.10 41652 123 17 2229 229587 1777509085 1777509109 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 151.101.65.140 10.0.1.177 35343 443 6 155 184915 1777502845 1777502855 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.3.132 13.32.27.10 43339 53 17 4617 734103 1777485920 1777486030 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.2.167 10.0.3.56 45109 123 17 4766 1415502 1777485013 1777485090 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 52.94.236.248 10.0.1.120 57323 80 6 724 640740 1777444438 1777444526 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.1.59 1.1.1.1 53517 3389 6 735 548310 1777463771 1777463871 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.2.11 52.94.236.248 50983 5432 6 419 178913 1777488052 1777488096 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 8.8.4.4 10.0.1.206 47772 80 6 1650 666600 1777445471 1777445538 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.3.236 8.8.8.8 58045 443 6 2452 1167152 1777504919 1777504955 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 52.94.236.248 10.0.1.14 58388 80 6 693 786555 1777439444 1777439542 ACCEPT OK
